id,text,target
88504,@USER Could have been you if you didn’t stop taking Molly and shit! Glad you changed and are still around. Absolutely sucks max passed. Such an amazing artist! Rip Mac.,1
20251,@USER @USER Damn . You are a roll . Bring it!,0
60427,@USER @USER #maga = Many Are Getting Arrested,0
63429,@USER @USER @USER @USER LMAO. Conservatives lecturing about conspiracy theories. THAT is funny.,0
88550,@USER i been seeing your tweets all week &amp; you are outta pocket 😂😂😂😂😂,0
18602,@USER gun control doesn't stop violence either,0
80803,@USER @USER @USER Patriachy has harmed black men if anything. Antifa is just a social justice trash hotspot.,0
88171,@USER Those liberals would have a story about Jesus if he was running....,0
73769,@USER It’s not a right mind. If it were they wouldn’t be conservatives.,1
73552,@USER Damn I felt this shit. Why you so loud lol,1
63333,@USER Common sense can't be bought or taught....you either have it or you don't.,0
61407,@USER @USER @USER @USER @USER Really? It's okay to call for lynchings as long as you are a stand-up comic? Hmm.,0
20947,@USER Anybody notice this? URL URL,0
37042,@USER #JulieBurchill is actually mentally ill. When I was a kid she used to fill the NME and The Face and all those mags with her vacuous drivel and now she is given the space in Grown Up World to do it courtesy the spineless pro #brexit @USER eejits. She is pathetic.,0
21610,@USER @USER @USER Again for the hard of hearing: An AR15 is an INANIMATE object. An AR15 is not INHERENTLY evil. Gun control DOESN'T decrease gun violence. Armed citizens are LESS LIKELY to become victims of mass shootings. The Holocaust was not prevented by BANNING ovens.,1
75950,@USER @USER @USER @USER Or in other words. ignore a democratic vote as it didn't go the way I wanted.,0
45819,@USER Another terrorist brought in by obumer!,1
54792,@USER @USER Good one..But he is entirely responsible for the fallout that will undermine the USA for years to come..,0
90889,@USER Yes yes he is Melanie’s boyfriend.,0
69932,#Kavanaugh's judicial philosophy on gun control is foolish and heartless. URL,0
32210,@USER @USER that's hilarious.... let those #PuertoRicans legalize pot so they can forget about their problems after #HurricaneMaria...🇺🇸💵😏🤣  #ThursdayThoughts #ThursdayMotivation #resistance #resist #MAGA #Military #veterans #TCOT #ThisIsAmerica URL,1
70012,@USER You are NO CHRISTIAN,0
84629,Open borders will bring this to America! Dems are brainless! Vote red like your life depends on it because it does! #KAG #MAGA URL,1
39454,#SJW #Liberals ----------------------- Sweden's Feminizing Boys with Genderless Schools URL via @USER,0
10712,@USER @USER He is revolting.,0
61831,@USER Another illegal,1
16289,@USER @USER @USER @USER have become the party of “the Sky is falling” and “we are all going to die”.  What a sad bunch.,1
19909,@USER @USER It wasn’t that long ago it was taboo for the left to be involved in the military or weapons at all...now they all want to be military so they can say they are gun “experts” and push gun control,0
38393,@USER @USER @USER @USER @USER @USER The Q is a photoshop.  QAnon is for real though.  Silly liberals tricks are for kids!,1
93158,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Who cares who is deadlier? Are you antifa?,0
11679,@USER Antifa and UC Berkeley like this 👍,0
80270,@USER @USER People like you are the greatest campaign tools conservatives have. Thanks for your service to the #LoonyLeft!,0
65105,@USER yeah it start with her being a blogger and all but somehow it turned into a murder fan fiction,1
60283,@USER @USER I love women like you. We believe all women. Excluding one woman. Soon-Yi is 48 years old. She is an adult. But such a reaction is very significant. It means hypocrisy.,1
68742,@USER Tbh I only started recently but the only thing I don't like about mineta is how whiny he is,0
40773,@USER @USER Liberals didn't want to hear from Juanita Broderick or Keith Ellison's accuser why not? Are they being ignored,0
50718,@USER @USER  FELON ERIC HOLDER  SHOULD BE ROTTING IN PRISON FOR HIS CRIMES. URL,0
36207,"@USER @USER @USER Hate to say it, but you got your sides mixed up. How many people have been beaten up, killed, etc by far-right radicals"". On the other hand, Antifa, Black Lives Matter, etc?""",0
99986,@USER Ya know how many ppl have pot in their homes?! So fukn what? The cops are trying to get their buddy off! She is a murderer!,1
64009,@USER @USER Stop Collins. There is someone who will support woman. @USER  Dr Cat London. She is opposing Collins and we can end the BS. All she needs to do is clean out her desk and go home.,0
71212,@USER On no not roaming charges! Good charge all these foreign fuckers when they come here!,1
93209,.@USER “My problem is the @USER have taken us back to the 1870’s... let’s have a debate about what’s happening today in the world of work and what we’re going to do about it” #ImWithDave #LBC,0
82442,@USER He is quite #good,0
87438,@USER What manga you reading?,0
98230,.@USER @USER @USER @USER @USER @USER @USER @USER   And Liberals think GUNS are the problem? URL,1
59968,@USER What Gun Control DON'T they have ? Even the smallest forces have Policies in Place for Firearm use ! I support Gun Control I can't hit my target W/O it !,0
81043,@USER @USER @USER @USER Awesome🔥🔥🔥🔥❤❤❤❤,0
66984,@USER She is not friendly!,0
81559,@USER I also understand a lot of the followers are #MAGA and #Cult45 aligned politically.,0
11552,@USER This is like fuckin cool  .. .. hold your horses .... freckles... ohhhjhhh god,0
56878,@USER @USER @USER I would love to be able to afford a sexy french au pair . Poor me .,0
91637,"@USER @USER @USER @USER @USER You are so full of shit. A.)  Violent crime is down &amp; has been on the decline for decades B.) Where gun crime is a problem, it is a state &amp; local problem &amp; no so called common sense"" gun control law passed at the federal level will fix it. You are clueless about this problem.""",1
60441,@USER You are a definite follow! O-H,0
83069,@USER @USER I'm not in uncomefortbul miss Williams is a great actor or she thinks she is miss Williams is out of order in what she said to the ref rules apply even to miss Williams but your turning it in to o as a women don't this bone that miss Williams is out of order that's a stone wall,1
70114,Analysis | Devin Nunes explains ‘antifa’ and ‘all of these riots’: ‘We’re winning’ - The Washington Post URL,0
62647,@USER @USER Racist all she is. My god less then 10% of population and cry 😿 more then other 90 put together. Trump doing a great job just cause he got white skin ya don't need hate on him over and over and over,1
23654,@USER Because she “is a woman??”. Uh..wasn’t her opponent a woman...not getting your ill formed point here.,0
31824,@USER Seriously who's the dick that unfollowed,0
58047,@USER @USER Actually it’s liberals like Waters and antifa who promote violence,1
12762,@USER @USER Reading these comments..this dear boy was burned alive!!!! And some are still talking about gun control! My gosh people!,1
90773,@USER Bravo. Down with CNN.,0
56734,"@USER @USER majority of DACA from 3rd world countries are communists~activists-Antifa-Ofa&amp; 1 INCOMPATIBLES w/USculture&amp;2Felons by criminal violence&amp;participation in cult includes kill potus45""&amp;""destroySovereignUSA-USConstnDem'y+ replace w/marxist 4thReichNWO tyranny=TREASON""",1
75230,@USER @USER Richard Cephalic is what he is. (Its clinical),0
59483,"20 Crazy Things Liberals Blame Trump For""  URL #TCOT #MAGA #RedNationRising""",1
31140,@USER I loved the House Bunny. And the remembering names voice was funny. My family and I watch Mom it’s great. I’m a recovered addict or moderately recovered if you are one who counts pot lol. It’s a very good show.,0
99480,@USER Just sick of everything being politicized and everything being presented as right/wrong good/evil. Used to be liberals and conservatives were viewed as generally good people with different approaches to achieving the same goal. Now it's 100% us and them.,0
13105,@USER vs Antifa. I know who my money’s on. But seriously this is such a stupid thing to do. URL,1
80770,@USER @USER In 2010 the Conservatives cut annual funding to build social housing by £2.5bn. Today Theresa May announced an extra £2bn to build social housing.... spread over the next 10 years! So by 2028 it’ll be a £33bn cut since 2010 instead of £35bn. No wonder there’s a housing crisis 🧐,0
34976,@USER @USER Let's play a game called Spot the Bot!  My guess is this account above...,0
99247,"@USER Don't forget Antifa""...and ""ACORN""...And that terrorist that Obama ""palled (??) around with!  Hahahahahha...do you listen to your own malarkey?""",1
38101,@USER Cool!,0
14262,@USER when gun control doesn't work will you support common sense knife control? URL,0
97093,@USER Can you imagine being married to that crazy b#tch? Good God!,1
95550,2 examples of the group newsletters we created on gun control in the USA. In our groups of 8 we split into partners &amp; were each responsible for researching &amp; writing one of the 4 sections. Miss Ross then helped to arrange our separate pieces to make one A3 sheet. #CurrentAffairs URL,0
94840,@USER @USER liberals have to go in 2019 as they are so over their heads Poor leader and even poorer advisors,1
34158,@USER The liberals have sunk to an all new low....how tragic!!,0
72456,@USER it appears you edited out a portion of ANTIFA talk from the latest episode and I’d like to file a formal complaint.,0
48003,@USER well she is hot and lie with a smile .. so yeah,0
30023,@USER @USER I'm glad Mia is feeling better!,0
68900,"@USER @USER should careful!!  all things will use to against him, It's kind of a hit job by Someone or a Group?? That's Interview"" was used to victimize him, he should be careful to act from now on!!""",0
59831,@USER @USER No one believes Schumer. Dems don’t and nod with a wink happy to obstruct with lies. Swampers... same thing. And actual conservatives know it’s an actual lie and pray for the liars to receive God’s wrath.   How sad that truth and justice are dead.,0
15948,"@USER My divorce. Everyone says, We're not picking a side."" And then, they all totally do. Trials of life are great indicators about the realness of people. It sucks at first, but then the after is great. #EverybodyTalks""",0
38764,@USER @USER The right has the unique ability to create monsters out of thin air. It Legislation was even created to fight the phantom menance of antifa--currently in committee.  URL,1
93074,"#EndPC: Teaching guide for #Portland public schools celebrates Islam, communists, terrorists, #abortion; promotes #GunControl &amp; transgenders""~&gt; URL  #EndCulturalMarxism""",1
40137,@USER why should he the woman is lying according to everyone that went to school there except liberals who would say anything to get rid of him.,0
23302,@USER Cutie connection is authentic 💓,0
37494,"@USER Antifa are so said SJW"" and to be honest. Antifa isn't really about the same ""Justice"" that a rider is.""",0
56538,@USER you are something else😍,0
28684,@USER If you are looking for hard heads you only have to look at the Republican Congress,1
31745,@USER @USER Really a sickening issue. Liberals are vicious!!!,1
82697,@USER call me a dog cause DAM... I got a bone for you nigga 😘,1
72077,@USER Kavanaugh needs to stop lying... I believe this woman's account is credible and he is not going to be able to dodge it.,1
83819,@USER @USER @USER You two are nothing but attention seeking whores. Start talking about real issues such as racial injustice sensible gun control prison reform and other issues that important,1
81224,@USER @USER Pretty much how the majority sees it!,0
20963,@USER And they say Russia is the hackers.. Hmmm...,1
92112,Huge QDrop dump today. #WWG1WGA #QAnon #QArmy #MAGA #TheGreatAwakening,0
34295,@USER He knows he dosen't have much time left before he is brought down.,0
17175,#ExposeTheTruth  Ask: What liberal policies EVER QUANTIFIABLY IMPROVED YOUR LIFE?  Libs make BIG promises + warn doom re conservatives...none come/true. No lib agenda but neg/hate. Why use fear? How help you?  USA doing GREAT. THAT helps! Vote FOR YOUR/FAMILY LIFE FOR GOOD! #CCOT URL,0
71576,Cory Booker and the Democratic Party of KKK's Robert Byrd #PJNET #MAGA #TrumpTrain #TrumpTrain2020 #corybooker #MAGA #KAG #KeepAmericaGreat #PresidentTrump URL URL TW352,0
91186,"@USER Unfortunately, both Liberals and Conservative parties , leaders and fringe parties no longer know what Canadians really think! They said they  know"" , but that is House ping pong rhetoric ! Even the polls aren't reliable.  CANADIANS STARVED FOR A CLEAR STRONG VISION🍁MISSION! URL",0
23582,"@USER @USER @USER fash""&lt;That's a give away phrase for #antifa types, the genuine fascists who want to close down free speech. This [ex-]muslim nails the apologists who are really just providing cover for radical islam. URL",0
26816,"&lt;God's chosen leader"" my ass!  Fuck Christian conservatives!!!&gt; Baptist pastor Brian Kaylor claims Sarah Huckabee Sanders lies to defend “God’s chosen leader” URL",1
45651,@USER This is #MAGA's first victory lap. I'm up for the vote!,0
84588,@USER @USER @USER @USER She is a wannabe Hilary Clinton.. Can’t stand that woman and anything that the NDP stands for. I believe that they are even more dangerous than the liberals!,1
53206,@USER U a bad bitch now lol,1
49250,@USER @USER GET OUT OF MY MENTIONS (i stand corrected),0
27082,"*chokes laughing*  So, @USER having considered the excellent work"" of the @USER have decided that its such a car-crash, and with no certainty over trading, that they'll ""temporarily"" close their plant next year  Nichts ist haltbarer als eine temporäre Lösung 😂😂😂😂""",0
18720,@USER @USER @USER @USER Yeah bitch we put him back in and beat your sorry asses the bears SUCK!! BLEW A 20-0 LEAD LMAOOOO,1
19032,@USER @USER She is only saying that because she wants to win.  Don’t vote for this fraud.,0
29365,@USER @USER @USER Exactly! Fred Guttenberg’s entire mission is for “Gun Control” &amp; Feinstein will do anything for a dollar. Both are on a mission to change 👉legislation in favor of taking guns from Law Abiding Americans. HOW is his whole stance NOT political?,0
94548,@USER @USER Why are both eyes open if your aiming??😂😂😳 And you liberals want a war with conservatives 😂. Best of luck snowflake👍🏼,0
84520,@USER If he did wouldn’t this be the sort of thing Liberals love? Don’t they hate all law enforcement?,0
43951,@USER Hеy! I am 21 years old. I'm waiting for you hеre 👉 URL 👈 👰 😗 🌷,0
75762,@USER He is not allowed to do this he needs to be prosecuted,0
22691,@USER Can you elaborate why you think making tax cuts permanent is a bad idea?,0
39237,@USER What's doing detriment to this state (and country) is Republicans who refuse to govern as the conservatives they campaign to be. McDaniel may have some flaws (who doesn't) but he's the kind of fighter we need. Some of us are sick of the losers the GOP keeps giving us.,1
10692,@USER CONGRATULATION YOU ARE A PUN MASTER 🎉🎉,0
76658,@USER You are NOT Robin Williams 😒,0
86630,@USER @USER Picked the fuck up,1
13249,@USER Yes...you are exempted...,0
68975,@USER Antifa is expressly anti Nazi. Is Nunes identifying with Nazis?,0
95458,@USER @USER Trump has no interest in caring the safety of the country.  He doesn’t care about gun control.  So far with all the shooting in the country.  He doesn’t care... he is a selfish person.  Everything is about him,1
39320,@USER Liberals that think the world owes them a living.,1
24747,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I dont think so..it would mean he is in trouble.  Dont wish that on anyone.  Isn't that where the Cumm Inn is at?,1
30025,@USER @USER One can always tell when Dr @USER is not telling the truth. His mouth is moving! Why on earth would anyone expect the @USER not to cosy up to Trump?,0
44732,@USER @USER @USER @USER I cant even imagine it. I think they would boot her off. She is the craziest reality star of all time.,0
25027,STOCKS RECORD HIGH   URL   #MAGA,0
24145,@USER And no one in their infinite wisdom couldn't predict this? Please!,0
50116,@USER i’m still bitter she deserved better,0
10703,"@USER @USER @USER @USER Believe all women, even those who can't even offer any specific details."" ""These other women are liars!"" I know liberals are hypocrites, but try to stay consistent through at least one event.""",1
15835,@USER That’s one way to look at it. The other is that the charge is bullshit for almost everyone.,1
93140,"1/ [L]iberals and conservatives are on average no more or less narcissistic compared to each other. But the two political orientations are associated with different facets of #narcissism."" URL",0
46386,@USER Fake news,0
75037,@USER @USER @USER Am I a professional?  No so your statement is irrelevant.  It’s not like hardy has done basically identical falls a million times or anything.  You clearly know nothing about this.  50 bucks says he is perfectly fine.  Orton wouldn’t have said what he said if he was hurt.,0
24450,@USER Dude hasnt been sober a day since 7th grade idc what it is at this point he is broken,0
99364,@USER @USER Best female  tennis player ever? Arguably. Great player. She is starting to age and become less unbeatable.,0
34434,@USER @USER False.  Your intrusion on the constitutional rights of honest Americans did NOTHING to curb violent crime.  Gun control = violence against the law-abiding citizen.,1
27508,@USER @USER @USER No gun laws have prevented the violence in Chicago or DC where laws are far more strict. Gun control laws lead to the deaths of innocent people who can’t protect themselves from criminals.,0
56668,@USER @USER Maybe he can help the liberals with TDS.,0
92743,@USER She is a bit skeptical... Her past relationships were rather challenging and she clearly has not the best experiences.   This is why she always wants to be sure. URL,0
68454,Kamala Harris interviewed by CBS This Morning on #Kavanaugh's character. #MAGA #MakeAmericaGreatAgain #TheResistance URL,0
89618,@USER you are too 😘😘😘,0
63560,@USER Some days you are Louis Winthorpe III before he met Ophelia. URL,0
26629,@USER @USER You’re just as far away behind the goals at Hampden than you are at Wembley. There’s a lot of greeting faced people up here,0
10214,@USER Finally a administration that cares about its legal citizens,0
86946,@USER —Faints—.,0
87186,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER got you,0
82745,@USER @USER This fluffy bastard. URL,1
72398,@USER @USER I cri evritiem,0
39648,@USER Beyond absurd! Ehat flavor kool-aide is being dispensed at the water cooler? #GroupThinkStinks,0
49940,@USER @USER @USER @USER Now Comes The Pain...........  #MAGA🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸  #WWG1WGA URL,1
25616,@USER @USER @USER @USER @USER @USER This is why we follow each other -such peace in my Twitter Avenue is amazing URL,0
91206,@USER I believe he is talented no matter what he performs. It's hard to put him in a category. What do you think?,0
94815,@USER You are awful.,1
36537,@USER @USER @USER ...unless you are good with an accused rapist sitting on the highest bench in the land. I'm sure your female constituents would love to hear you explain that away...,1
84917,@USER Liberals go crazy over Creationist's religious beliefs yet when useful for their own insanity disregard science  There are 2 genders Male &amp; Female - this is a scientific fact  A man doesn't chop off his breasts or have babies  And where are the breastfeeding nazis for her cruelty,0
18540,@USER Didn’t she also say “ Trump will never be president take it to the bank”,0
52934,@USER @USER @USER She should have gotten August off to let work on stuff at the P.C. It would have help her a lot.,0
36142,@USER President Donald J Trump brings good will to all! MAGA! SPYGATE! NOBEL!,0
57018,@USER @USER she is in fact not latino back to your trade,0
46972,"@USER Pulling out all the stops with no holds barred is the battle tactic/strategy of the usual Secular-Progressive, Democrat, or MSM Archetype.  Before our Country...Constitution is lost Conservatives and Republicans must say, No More Mr./M's. Nice Person!""""",0
90011,@USER Bro...he is cray mehn,0
47864,@USER @USER Ask @USER he know the truth hahaha 😊😊 have favoritism person so unfair,0
53445,A private life is a happy life 😍,0
55729,@USER @USER Buckle up Democrats and liberals! The shit is about to hit the fan for you and the FBI/DOJ !,1
52729,@USER @USER I still can't believe that you are 51 years old and yes your mom gave you some great genes,0
94444,@USER 3) this appointment has been commonly know for 6 months minimum .But now when the left has nothing else to throw at him she suddenly speaks up.  4) This individual is a antifa supporting liberal collage professor . Continued...,0
54944,*overheard convo*  dad: he’s talking about Gov. Brown. I’d like to shoot him. He’s a terrible man   small child: but why? That’d make you a criminal!  dad: it’d be worth. all liberals need to die   small child: wow that’s sad   It’s naive to think these beliefs are dying off,0
54532,#Liberals had some sort of mutual masturbation awards show. This is me still not caring.   @USER @USER @USER @USER URL,1
62557,"@USER @USER @USER @USER @USER At least we have brains to fall out"" in the first place; unlike conservatives who believe everything their handlers feed them.""",1
59704,"@USER Radicalism???  who's behind Antifa and other disruptive organizations causing havoc - your buddy George Soros.  Again, if you have a SPECIFIC accusation, you should bring it... all of your words are political rhetoric.  Nothing clear"" here.""",0
41061,@USER @USER Tbere aren't hardly any Conservatives left in California. Perhaps the threats are just unintelligible robo calls by Antifa comrades jacked up on Starbucks and Lucky Charms.,1
58219,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jesus inherited the sinful genes from sinful Mary. It was in Jesus blood to commit sin.,0
91233,@USER Conservatives Vote NOW! Fed Up With Stupidity!,1
29890,"&lt;BECAUSE YOU ARE MY 현재&gt; by Gió Ngày Thu Năm 1997 x Golden Beryl.  Because you are my 현재, so I'll cherish every moment with you. You are my past, present and my future."" Link: URL #HAPPYHYUNJAEDAY  #BELIEVE_HYUNJAE_DAY #너의존재가_기적이야 URL",0
56634,@USER @USER You are awesome @USER ♥️♥️😍😍,0
31380,@USER @USER Same with the conservatives,0
45420,@USER What exactly does he think he is going to do? He should be careful about how he goes around issuing sly theats.,0
37276,@USER @USER @USER To pivot away from China: - Form TPP: TRUMP Pacific Partnership! - Give business to other Asian countries and form strong support network outside China! - Ban products from China that include stolen Intellectual Property - No sharing IP to do business in China  #MAGA @USER,0
16736,@USER @USER Lol.... your going to jail,1
35995,How does this #MAGA...?!? Is this our tax dollars at work...?!? URL,1
39697,@USER And the fact he called you a nigger after you respectfully told him your preference damn near proves that theory 🤦🏽‍♀️,1
28717,@USER URL  Go back to Alpha.  Sara will report more today.  Omega is coming.  Truth.  Trust the Plan.  MAGA ... WE are the PLAN = Truth.,0
98615,@USER @USER Wait for it...GUN CONTROL...oh wait Hoggy boy is in Canada 🤣🤣🤣🤣,0
84708,@USER 3 pitches right down the middle while no one else is having trouble with this guy. Its unbelievable he is playing with the season on the line,0
94396,@USER Do you have the state right....Cali and Chicago are protected by many strict gun control laws.,1
76792,@USER @USER Hahaha...It didnt happen so she is fine.....,0
98800,@USER @USER she is a bad girl ! bad bad gril :),0
66909,@USER Fk that,0
24727,"@USER @USER Those other three are activist judges"".  They must be conservatives!""",0
82136,@USER @USER Why didn't she save her grandfather in Puerto Rico if she had that kind of cash? Bc She is socialist.,0
30698,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thank you for allowing me aboard!  Proudly following all #MAGA #KAG Patriots 🇺🇸,0
28980,@USER LMBO! She's like Pelosi. She thinks she important because she is a female. She is a destriment to society and Real Women!,1
75782,@USER @USER @USER I will be looking to invest offshore after this,0
40991,@USER He was almost shot and that makes him an expert.,0
13611,@USER This is all political theater. Are liberals really that stupid to believe that the FBI investigates state crimes? Especially incidents that happened 36 years ago by a juvenile? This is nothing more than a tactic to delay Kavanaugh’s confirmation.,0
22520,@USER If you are prepared to go through the necessary training and background checks then you should be able to carry a concealed firearm.,0
94004,@USER @USER @USER @USER  @USER  Please get out to vote Republican right down the ticket or Pelosi gets back into control,0
13964,@USER By making conservatives so sick we can't make it to the polling place!,1
11281,"@USER My fault was never with news crews reporting from within disaster areas; it was only with live shots in dangerous situations. I think it's detrimental, because a viewer could see that and say, If he or she is out in that weather, it can't be that bad.""""",0
69109,@USER @USER @USER @USER @USER Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Side.,0
74427,"@USER @USER 1 of 2) Support Chief's comments. I'd recommend reading excellent true crime book, In Plain Sight:The Kaufman County Prosecutor Murders"" - by Kathryn Casey. Victims were all armed (DA, very heavily) and prepared to ""protect themselves."" Not about gun control, but...""",0
32034,@USER @USER @USER I find it very offensive that you know what black people feel!! As a black not African because I was born in America want recognition then build your own stuff!!! It's the same with Conservatives that cry about censorship  If you don't like the rules build your own house. URL,1
80500,@USER @USER Time these “AntiFA” thugs were made a proscribed organisation - or cleaned their act up. Everyone has a right of protest - nobody has a right of extreme violent protest.,0
23916,@USER @USER The left doesn’t care. They victimize women and minorities for political gain. Same story different democrat. #libtards #walkaway #maga,1
84055,@USER @USER Wow those liberals are so uncivil and full of hate. #LickAWitch URL,1
71835,@USER @USER @USER @USER yes he is,0
68506,@USER Because she is in Labour Friends of Israel ?,0
63730,@USER @USER @USER Explain to me where i said that wasn’t true. I know what due process means. I know when anyone goes to court over a crime like that it affects their lives. he is not exempt from the process or ridicule,1
75284,@USER Just because some flaky pink hat wearing woman says so? Try again. Where’s the police records and the like. Tired of liberals thinking they can lie to ruin someone’s life because they don’t like Trump,1
89258,@USER I support your fight for justice and to hold those responsible accountable. The hypocrisy is beyond any moral standard. Where’s the outrage. Yet they hide behind the vail of gun control and leftists propaganda beginning with @USER @USER Shame on them.,1
37519,@USER Olive love the pool at Green Beagle Lodge when I am out of town! She is a good girl! URL,0
80977,@USER @USER @USER Ann's a smart lady and she is absolutely right!   #BuildTheWall,0
74666,@USER Let’s not forget the treatment of Sarah Palin by these same California liberals. And now they say Kavanaugh ‘s accuser is being bullied?,0
65552,@USER @USER @USER What do you think 'gun control' is all about then? It cannot be about saving lives because it has been proven over and over again that the only sure way to protect people from bad guys with guns is having good guys with guns to fend them off!,0
50108,@USER @USER The Brandon Lewis express URL,0
92336,@USER Why would someone be videoing ? Inside job? 😳 asking for a friend . Hope she is ok .,0
86871,@USER @USER Sorry to say but you are ignorant and should not tweet something without some research. Some of the ones that were arrested were seniors. They are all people that care enough about what is happening to go out to have their voices heard.,1
51015,Bias Blockers: The New Glasses Made for #MAGA Racists and Homophobes — WATCH URL URL,1
38450,@USER NANSBABH BITCH STFU,1
64333,@USER @USER He is.,0
75964,@USER 25th amendment ? Comey and Mulller with a  half roll of duct tape should be sufficient ..... just get the sorry sonofabitch away .,1
77236,@USER @USER @USER I love Donald Trump our president of the USA..MAGA..,0
94898,@USER That shimmmy— ok ok ok. You are that bitch. Lmao jk,1
55977,@USER so many things i’ve created but this right here might be my favorite 😭😭💔💔,0
53127,@USER wow you are so beautiful ayumi,0
18045,@USER @USER @USER Only when u vote out the liberals &amp; ndp!,0
50874,@USER Crazy freaking liberals,1
74642,@USER @USER One of my punk rock friends in NYC is always getting weird hate mail. He posted about it and in the comments someone used a J-hope gif. Of course I had to explain who he is. I love how people use their gifs and have no clue😂😂,0
48909,@USER @USER You just described all the liberals! That's not what I said! President Trump unlike Obama Loves this Country his actions prove it he's for the growth of America not the destruction!,0
45774,@USER  @USER  Bohot bohot badhai Bhuvan bhai for surpassing #10millionsubscribers milestone  You are one man army  First youtuber from india jisne apne dum par 10 million subscribers pass kiye  And hope this good news may help your father for his speedy recovery URL,0
12490,@USER @USER @USER ARE YOU FUCKING SERIOUS?  I AM ITALIAN!  TALK TO MY FATHER WHO WAS BORN IN SICILY OF YOUR RIDICULOUS NOTIONS.  YOU'RE AN IDIOT!  Why do you think the left as Antifa?  STANDS FOR ANTI-FASCISM!  DICTATORS ARE RIGHT WING!,1
12670,@USER @USER You are a liar Ed. You have always been a liar. The people in Puerto Rico lives in squalor. Govt officials hid supplies sent. Miss reported death toll due to hurricane. Stop lying!,1
46362,@USER On reflection if you meant 12.47 am you are indeed fucked,1
31456,@USER Yep! She texted me to call her and when i did she told me i was fired like wtf,0
64664,2 hours at midnight and she said she is not a call girl?  -Awkward!,1
48196,@USER @USER I so hope you are a real person because this is a perfect tweet.,0
42543,@USER Austin Rogers? YAY!!!!  He is a favorite.  So glad we will be seeing him again.,0
16525,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Exactly that’s what liberals don’t understand we WILL DIE FOR OUR LOVED ONES,0
41357,@USER @USER @USER I didn't know if it was a guy or girl at first.  But she is definitely the most un-charismatic person I've ever seen hosting any type of show.,0
74575,@USER @USER Endless Dreg here...😀😀😀😀@USER 🇺🇸🇺🇸🇺🇸#MAGA    &gt;&gt;&gt;&gt;&gt; @USER &lt;&lt;&lt;&lt;&lt;&lt; Pervert supreme of society,1
33006,@USER @USER He is probably dying due to dog fumes😂,0
12151,#TalkLikeAPirateDay   UK SCURVY PIRATE @USER PLUNDERED #1950swomen 's state pension CHEST &amp; refuse to PARLAY  MAROONED us with NO GOLD DOUBLOONS only wormy biscuits  #1950sbornwomen will sail alongside blast a broadside &amp; make them walk plank ⚖️  #backto60 #onevoice URL,0
94088,"@USER @USER @USER @USER i feel like generally the principle i would use is punching up""  if you're taking people down then good. if you're like...just giving them a bigger audience then welp, you done f'ed up  i would compare it to antifa stuff (i mean, that is in fact what it is)""",0
25913,@USER Did this happen when she played her sister? “Mom!!!! Serena beat me over my head with the tennis racket again.”  “ Now. Now. Mommy will bake you some cookies and tell you how your sister is marginalizing your existence.”,1
50275,@USER Look at how shamelessly liberals lie to destroy a man's life...,1
18410,@USER @USER The same thing happened when Australia introduced gun control. Just rename the unemployment line to gun deaths and remove the stock market line and you've got a graph that represents it. Also change the before and after.,0
38349,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thanks in advance for the follow back,0
28515,@USER @USER Why wasn't we given the chance to change our minds for 43years also if we have another vote and you win can we change our minds again or will all changing of minds be banned when you get your way,0
86872,@USER @USER someone should lock her up she is nothing but a bitter and twisted old cow,0
62085,@USER Does he know who you are? Lol,0
62109,@USER @USER then why is America succeeding under President Trump.,0
96658,Analysis | Devin Nunes explains ‘antifa’ and ‘all of these riots’: ‘We’re winning’ - The Washington Post ⁦@USER #traitor #VoteHimOut  URL,0
41368,@USER Shocking.  Consider most of the country wants smart gun control. Not the Wild Wild West like you espouse.,1
